icrates_id,deposit_id,location_id,fabric_id,standard_form_id,standard_form_publication_uncertain,standard_form_icrates,deposit_lower_date,deposit_upper_date,fabric,fabric_h1,standard_form,fabric,standard_typo_chronological_lower_date,standard_typo_chronological_upper_date
13256,2486.0,399.0,50.0,508.0,0,,,,ESBI-II,esb,EAA,ESBI-II,,
13257,2486.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13258,2486.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13259,2486.0,399.0,50.0,508.0,0,,,,ESBI-II,esb,EAA,ESBI-II,,
13260,2486.0,399.0,110.0,,1,,,,PRSW,lrc,,,,
13261,2486.0,399.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13262,2486.0,399.0,52.0,,1,,,,ESC/Candarli,esc,,,,
13263,2487.0,399.0,49.0,683.0,0,,,,ESBII,esb,EAA60,ESBII,50.0,150.0
13264,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13265,2487.0,399.0,5.0,1015.0,0,,,,ARSW,arsw,LRP50A-B,ARSW,230.0,400.0
13266,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13267,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13268,2487.0,399.0,70.0,1.0,0,,,,ITS,its,Consp,ITS,,
13269,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13270,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13271,2487.0,399.0,26.0,1304.0,0,,,,Candarli,esc,EAA,Candarli,,
13272,2487.0,399.0,26.0,988.0,0,,,,Candarli,esc,LRP4,Candarli,175.0,300.0
13273,2487.0,399.0,5.0,1015.0,0,,,,ARSW,arsw,LRP50A-B,ARSW,230.0,400.0
13274,2487.0,399.0,46.0,645.0,0,,,,ESA,esa,EAA47,ESA,10.0,70.0
13275,2487.0,399.0,110.0,971.0,0,,,,PRSW,lrc,LRP3D,PRSW,475.0,500.0
13276,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13277,2487.0,399.0,110.0,978.0,0,,,,PRSW,lrc,LRP3F,PRSW,500.0,550.0
13278,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13279,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13280,2487.0,399.0,5.0,852.0,0,,,,ARSW,arsw,LRP105,ARSW,580.0,660.0
13281,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13282,2487.0,399.0,5.0,1161.0,0,,,,ARSW,arsw,LRP99A-C,ARSW,510.0,620.0
13283,2487.0,399.0,5.0,1102.0,0,,,,ARSW,arsw,LRP80B/99,ARSW,,
13284,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13285,2487.0,399.0,50.0,508.0,0,,,,ESBI-II,esb,EAA,ESBI-II,,
13286,2487.0,399.0,110.0,986.0,0,,,,PRSW,lrc,LRP3H,PRSW,525.0,600.0
13287,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13288,2487.0,399.0,5.0,1161.0,0,,,,ARSW,arsw,LRP99A-C,ARSW,510.0,620.0
13289,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13290,2487.0,399.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13291,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13292,2487.0,399.0,5.0,852.0,0,,,,ARSW,arsw,LRP105,ARSW,580.0,660.0
13293,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13295,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13296,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13297,2487.0,399.0,5.0,1161.0,0,,,,ARSW,arsw,LRP99A-C,ARSW,510.0,620.0
13298,2487.0,399.0,5.0,1088.0,0,,,,ARSW,arsw,LRP76A,ARSW,425.0,475.0
13299,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13300,2487.0,399.0,5.0,1091.0,0,,,,ARSW,arsw,LRP77,ARSW,400.0,500.0
13302,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13303,2487.0,399.0,5.0,1161.0,0,,,,ARSW,arsw,LRP99A-C,ARSW,510.0,620.0
13304,2487.0,399.0,5.0,1015.0,0,,,,ARSW,arsw,LRP50A-B,ARSW,230.0,400.0
13305,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13306,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13307,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13308,2487.0,399.0,46.0,648.0,0,,,,ESA,esa,EAA4A,ESA,-125.0,20.0
13309,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13310,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13311,2487.0,399.0,5.0,1040.0,0,,,,ARSW,arsw,LRP59A-B,ARSW,320.0,420.0
13312,2487.0,399.0,5.0,1063.0,0,,,,ARSW,arsw,LRP67,ARSW,360.0,470.0
13313,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13314,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13315,2487.0,399.0,5.0,843.0,0,,,,ARSW,arsw,LRP104A,ARSW,530.0,580.0
13316,2487.0,399.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13317,2487.0,399.0,110.0,916.0,0,,,,PRSW,lrc,LRP1A-B,PRSW,375.0,475.0
13318,2487.0,399.0,5.0,1161.0,0,,,,ARSW,arsw,LRP99A-C,ARSW,510.0,620.0
13319,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13320,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13321,2487.0,399.0,5.0,852.0,0,,,,ARSW,arsw,LRP105,ARSW,580.0,660.0
13322,2487.0,399.0,5.0,852.0,0,,,,ARSW,arsw,LRP105,ARSW,580.0,660.0
13323,2487.0,399.0,5.0,1015.0,0,,,,ARSW,arsw,LRP50A-B,ARSW,230.0,400.0
13324,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13325,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13326,2487.0,399.0,5.0,820.0,0,,,,ARSW,arsw,LRP,ARSW,,
13327,2148.0,362.0,70.0,1.0,0,,,,ITS,its,Consp,ITS,,
13328,2148.0,362.0,72.0,411.0,0,,,,ITS Arezzo?,its,ConspB4.1-10,ITS Arezzo?,,
13329,2148.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13330,2148.0,362.0,89.0,470.0,0,,,,ITS Puteoli?,its,ConspR,ITS Puteoli?,,
13331,2148.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13332,2148.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13333,2147.0,362.0,72.0,3.0,0,,,,ITS Arezzo?,its,Consp,ITS Arezzo?,,
13334,2147.0,362.0,71.0,410.0,0,,,,ITS Arezzo,its,ConspB4.1-10,ITS Arezzo,,
13335,2147.0,362.0,71.0,340.0,0,,,,ITS Arezzo,its,ConspB2.4,ITS Arezzo,-27.0,14.0
13336,2147.0,362.0,71.0,465.0,0,,,,ITS Arezzo,its,ConspR,ITS Arezzo,,
13337,2150.0,362.0,71.0,2.0,0,,,,ITS Arezzo,its,Consp,ITS Arezzo,,
13338,2149.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13339,2151.0,362.0,88.0,469.0,0,,,,ITS Puteoli,its,ConspR,ITS Puteoli,,
13340,2151.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13341,2151.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13342,2151.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13343,2151.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13344,2151.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13345,2152.0,362.0,71.0,2.0,0,,,,ITS Arezzo,its,Consp,ITS Arezzo,,
13346,2152.0,362.0,70.0,1.0,0,,,,ITS,its,Consp,ITS,,
13347,2152.0,362.0,70.0,464.0,0,,,,ITS,its,ConspR,ITS,,
13348,1706.0,57.0,85.0,432.0,0,,,,ITS Pisa?,its,ConspB4.13,ITS Pisa?,,
13349,301.0,57.0,84.0,431.0,0,,,,ITS Pisa,its,ConspB4.13,ITS Pisa,,
13350,273.0,57.0,84.0,431.0,0,,75.0,100.0,ITS Pisa,its,ConspB4.13,ITS Pisa,,
13351,285.0,57.0,84.0,353.0,0,,100.0,150.0,ITS Pisa,its,ConspB2.7,ITS Pisa,14.0,96.0
13352,305.0,57.0,84.0,431.0,0,,,,ITS Pisa,its,ConspB4.13,ITS Pisa,,
13353,306.0,57.0,85.0,384.0,0,,,,ITS Pisa?,its,ConspB3.19,ITS Pisa?,,
13354,301.0,57.0,84.0,11.0,0,,,,ITS Pisa,its,Consp,ITS Pisa,,
13355,204.0,57.0,84.0,51.0,0,,225.0,275.0,ITS Pisa,its,Consp14.2,ITS Pisa,-10.0,14.0
13356,1706.0,57.0,84.0,383.0,0,,,,ITS Pisa,its,ConspB3.19,ITS Pisa,,
13357,308.0,57.0,84.0,11.0,0,,,,ITS Pisa,its,Consp,ITS Pisa,,
13358,304.0,57.0,84.0,11.0,0,,,,ITS Pisa,its,Consp,ITS Pisa,,
13359,278.0,57.0,85.0,432.0,0,,75.0,100.0,ITS Pisa?,its,ConspB4.13,ITS Pisa?,,
13360,1706.0,57.0,85.0,432.0,0,,,,ITS Pisa?,its,ConspB4.13,ITS Pisa?,,
13361,1706.0,57.0,70.0,421.0,0,,,,ITS,its,ConspB4.12,ITS,,
13362,305.0,57.0,70.0,421.0,0,,,,ITS,its,ConspB4.12,ITS,,
13363,249.0,57.0,70.0,350.0,0,,,25.0,ITS,its,ConspB2.7,ITS,14.0,96.0
13364,1706.0,57.0,70.0,426.0,0,,,,ITS,its,ConspB4.13,ITS,,
13365,299.0,57.0,70.0,409.0,0,,,,ITS,its,ConspB4.1-10,ITS,,
13366,299.0,57.0,71.0,379.0,0,,,,ITS Arezzo,its,ConspB3.19,ITS Arezzo,,
13367,1706.0,57.0,71.0,379.0,0,,,,ITS Arezzo,its,ConspB3.19,ITS Arezzo,,
13368,1705.0,57.0,71.0,427.0,0,,,,ITS Arezzo,its,ConspB4.13,ITS Arezzo,,
13369,278.0,57.0,71.0,2.0,0,,75.0,100.0,ITS Arezzo,its,Consp,ITS Arezzo,,
13370,305.0,57.0,71.0,351.0,0,,,,ITS Arezzo,its,ConspB2.7,ITS Arezzo,14.0,96.0
13371,1706.0,57.0,70.0,1.0,0,,,,ITS,its,Consp,ITS,,
13372,303.0,57.0,88.0,15.0,0,,,,ITS Puteoli,its,Consp,ITS Puteoli,,
13373,347.0,58.0,46.0,652.0,0,,50.0,80.0,ESA,esa,EAA50,ESA,60.0,100.0
13374,1706.0,58.0,48.0,,1,,,,ESBI,esb,,,,
13375,1706.0,58.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13376,1706.0,58.0,46.0,619.0,0,,,,ESA,esa,EAA36,ESA,60.0,100.0
13377,333.0,58.0,70.0,303.0,0,,,,ITS,its,Consp6.2,ITS,25.0,50.0
13378,341.0,58.0,48.0,606.0,0,,,,ESBI,esb,EAA31,ESBI,25.0,50.0
13379,343.0,58.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13380,346.0,58.0,84.0,11.0,0,,60.0,70.0,ITS Pisa,its,Consp,ITS Pisa,,
13381,340.0,58.0,86.0,13.0,0,,25.0,50.0,ITS Pisa-Lyon,its,Consp,ITS Pisa-Lyon,,
13382,346.0,58.0,84.0,11.0,0,,60.0,70.0,ITS Pisa,its,Consp,ITS Pisa,,
13383,338.0,58.0,71.0,2.0,0,,25.0,50.0,ITS Arezzo,its,Consp,ITS Arezzo,,
13384,342.0,58.0,70.0,1.0,0,,,,ITS,its,Consp,ITS,,
13385,358.0,63.0,5.0,1128.0,0,,375.0,425.0,ARSW,arsw,LRP8A-B,ARSW,80.0,220.0
13386,358.0,63.0,5.0,863.0,0,,375.0,425.0,ARSW,arsw,LRP10A-B,ARSW,100.0,200.0
13387,358.0,63.0,5.0,863.0,0,,375.0,425.0,ARSW,arsw,LRP10A-B,ARSW,100.0,200.0
13388,358.0,63.0,5.0,863.0,0,,375.0,425.0,ARSW,arsw,LRP10A-B,ARSW,100.0,200.0
13389,358.0,63.0,5.0,889.0,0,,375.0,425.0,ARSW,arsw,LRP15,ARSW,200.0,275.0
13390,358.0,63.0,5.0,927.0,0,,375.0,425.0,ARSW,arsw,LRP23A,ARSW,100.0,175.0
13391,358.0,63.0,5.0,929.0,0,,375.0,425.0,ARSW,arsw,LRP23B,ARSW,125.0,225.0
13392,358.0,63.0,5.0,932.0,0,,375.0,425.0,ARSW,arsw,LRP26 Late,ARSW,375.0,450.0
13393,358.0,63.0,5.0,932.0,0,,375.0,425.0,ARSW,arsw,LRP26 Late,ARSW,375.0,450.0
13394,358.0,63.0,5.0,932.0,0,,375.0,425.0,ARSW,arsw,LRP26 Late,ARSW,375.0,450.0
13395,358.0,63.0,5.0,932.0,0,,375.0,425.0,ARSW,arsw,LRP26 Late,ARSW,375.0,450.0
13396,358.0,63.0,5.0,932.0,0,,375.0,425.0,ARSW,arsw,LRP26 Late,ARSW,375.0,450.0
13397,358.0,63.0,5.0,932.0,0,,375.0,425.0,ARSW,arsw,LRP26 Late,ARSW,375.0,450.0
13398,358.0,63.0,5.0,951.0,0,,375.0,425.0,ARSW,arsw,LRP32/58,ARSW,275.0,325.0
13399,1657.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13400,1657.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13401,1654.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13402,1653.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13403,1664.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13404,1697.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13405,1657.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13406,1657.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13407,1653.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13408,1650.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13409,1688.0,212.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13410,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13411,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13412,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13413,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13414,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13415,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13416,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13417,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13418,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13419,1706.0,102.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13426,1705.0,34.0,71.0,503.0,0,,,,ITS Arezzo,its,ConspR9.2.1,ITS Arezzo,14.0,
13427,1705.0,365.0,71.0,2.0,0,,,,ITS Arezzo,its,Consp,ITS Arezzo,,
13428,1705.0,365.0,80.0,8.0,0,,,,ITS Etruria?,its,Consp,ITS Etruria?,,
13429,1705.0,365.0,88.0,15.0,0,,,,ITS Puteoli,its,Consp,ITS Puteoli,,
13430,1705.0,368.0,48.0,506.0,0,,,,ESBI,esb,EAA,ESBI,,
13431,1706.0,102.0,26.0,828.0,0,,,,Candarli,esc,LRP1,Candarli,125.0,275.0
13432,41.0,16.0,46.0,597.0,0,,-130.0,-110.0,ESA,esa,EAA3,ESA,-125.0,-1.0
13437,42.0,16.0,46.0,652.0,0,,90.0,110.0,ESA,esa,EAA50,ESA,60.0,100.0
13438,40.0,16.0,5.0,1049.0,0,,350.0,450.0,ARSW,arsw,LRP60,ARSW,325.0,400.0
13439,40.0,16.0,5.0,1051.0,0,,350.0,450.0,ARSW,arsw,LRP61A,ARSW,325.0,375.0
13440,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13441,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13442,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13443,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13444,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13445,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13446,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13447,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13448,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13449,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13450,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13451,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13452,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13453,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13454,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13455,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13456,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13457,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13458,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13459,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13460,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13461,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13462,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13463,864.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13464,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13465,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13466,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13467,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13468,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13469,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13470,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13471,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13472,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13473,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13474,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13475,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13476,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13477,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13478,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13479,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13480,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13481,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13482,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13483,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13484,862.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13485,874.0,89.0,110.0,870.0,0,,,,PRSW,lrc,LRP10C,PRSW,600.0,675.0
13486,864.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13487,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13488,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13489,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13490,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13491,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13492,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13493,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13494,862.0,89.0,110.0,827.0,0,,,,PRSW,lrc,LRP,PRSW,,
13495,1705.0,83.0,46.0,596.0,0,,,,ESA,esa,EAA2B,ESA,-200.0,-50.0
13496,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13497,1705.0,83.0,46.0,597.0,0,,,,ESA,esa,EAA3,ESA,-125.0,-1.0
13498,1705.0,83.0,46.0,595.0,0,,,,ESA,esa,EAA2A-B,ESA,-200.0,-50.0
13499,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13500,1705.0,83.0,46.0,510.0,0,,,,ESA,esa,EAA1,ESA,-150.0,-100.0
13501,1705.0,83.0,46.0,803.0,0,,,,ESA,esa,EAArara-e,ESA,,
13502,1705.0,83.0,46.0,555.0,0,,,,ESA,esa,EAA17B,ESA,-150.0,-100.0
13503,1705.0,83.0,46.0,555.0,0,,,,ESA,esa,EAA17B,ESA,-150.0,-100.0
13504,1705.0,83.0,46.0,571.0,0,,,,ESA,esa,EAA22B,ESA,-125.0,10.0
13505,1705.0,83.0,46.0,569.0,0,,,,ESA,esa,EAA22A,ESA,-125.0,10.0
13506,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13507,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13508,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13509,1705.0,83.0,46.0,570.0,0,,,,ESA,esa,EAA22A-B,ESA,-125.0,10.0
13510,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13511,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13512,1705.0,83.0,46.0,724.0,0,,,,ESA,esa,EAA9,ESA,-50.0,-25.0
13513,1705.0,83.0,46.0,724.0,0,,,,ESA,esa,EAA9,ESA,-50.0,-25.0
13514,1705.0,83.0,46.0,589.0,0,,,,ESA,esa,EAA28,ESA,-10.0,30.0
13515,1705.0,83.0,46.0,589.0,0,,,,ESA,esa,EAA28,ESA,-10.0,30.0
13516,1705.0,83.0,46.0,589.0,0,,,,ESA,esa,EAA28,ESA,-10.0,30.0
13517,1705.0,83.0,46.0,664.0,0,,,,ESA,esa,EAA56,ESA,150.0,200.0
13518,1705.0,83.0,46.0,532.0,0,,,,ESA,esa,EAA12,ESA,-40.0,10.0
13519,1705.0,83.0,46.0,599.0,0,,,,ESA,esa,EAA30,ESA,10.0,50.0
13520,1705.0,83.0,46.0,599.0,0,,,,ESA,esa,EAA30,ESA,10.0,50.0
13521,1705.0,83.0,46.0,619.0,0,,,,ESA,esa,EAA36,ESA,60.0,100.0
13522,1705.0,83.0,46.0,619.0,0,,,,ESA,esa,EAA36,ESA,60.0,100.0
13523,1705.0,83.0,46.0,623.0,0,,,,ESA,esa,EAA37A,ESA,60.0,100.0
13524,1705.0,83.0,46.0,612.0,0,,,,ESA,esa,EAA34,ESA,25.0,50.0
13525,1705.0,83.0,46.0,643.0,0,,,,ESA,esa,EAA46,ESA,1.0,25.0
13526,1705.0,83.0,46.0,578.0,0,,,,ESA,esa,EAA25,ESA,-100.0,100.0
13527,1705.0,83.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13528,1705.0,83.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13529,1705.0,83.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13530,1705.0,83.0,46.0,575.0,0,,,,ESA,esa,EAA24,ESA,-100.0,100.0
13531,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13532,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13533,1705.0,83.0,46.0,562.0,0,,,,ESA,esa,EAA19B,ESA,-100.0,-50.0
13534,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13535,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13536,1705.0,83.0,46.0,527.0,0,,,,ESA,esa,EAA111,ESA,25.0,100.0
13537,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13538,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13539,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13540,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13541,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13542,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13543,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13544,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13545,1705.0,83.0,46.0,505.0,0,,,,ESA,esa,EAA,ESA,,
13546,1705.0,83.0,5.0,1012.0,0,,,,ARSW,arsw,LRP50A,ARSW,230.0,325.0
13547,1705.0,83.0,5.0,1004.0,0,,,,ARSW,arsw,LRP49,ARSW,230.0,300.0
